/Users/snitil/Library/CloudStorage/OneDrive-McGillUniversity/McGill/U3/F2025/ECON302/innovationshowcase/src/sentiment_analysis.py:13: DeprecationWarning: 
Pyarrow will become a required dependency of pandas in the next major release of pandas (pandas 3.0),
2025-11-16 13:35:32,760 - INFO - fetching guardian page 8 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:34,470 - INFO - fetching guardian page 9 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:36,151 - INFO - fetching guardian page 10 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:37,773 - INFO - fetching guardian page 11 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:39,469 - INFO - fetching guardian page 12 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:41,161 - INFO - fetching guardian page 13 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:42,842 - INFO - fetching guardian page 14 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:44,537 - INFO - fetching guardian page 15 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:46,147 - INFO - fetching guardian page 16 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:47,846 - INFO - fetching guardian page 17 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:49,531 - INFO - fetching guardian page 18 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:51,221 - INFO - fetching guardian page 19 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:52,927 - INFO - fetching guardian page 20 for New Zealand (2011-10-01 to 2011-12-31)
2025-11-16 13:35:54,550 - INFO - fetched 8 relevant articles for New Zealand after filtering
2025-11-16 13:35:55,657 - INFO - ✓ completed New Zealand 2011 (218 articles)
2025-11-16 13:35:55,657 - INFO - using guardian api for New Zealand 2012
2025-11-16 13:35:55,658 - INFO - using guardian api key: c1bb1584...
2025-11-16 13:35:55,658 - INFO - fetching guardian page 1 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:35:57,287 - INFO - fetching guardian page 2 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:35:58,965 - INFO - fetching guardian page 3 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:00,634 - INFO - fetching guardian page 4 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:02,252 - INFO - fetching guardian page 5 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:03,941 - INFO - fetching guardian page 6 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:05,533 - INFO - fetching guardian page 7 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:07,147 - INFO - fetching guardian page 8 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:08,823 - INFO - fetching guardian page 9 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:10,491 - INFO - fetching guardian page 10 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:12,216 - INFO - fetching guardian page 11 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:13,896 - INFO - fetching guardian page 12 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:15,478 - INFO - fetching guardian page 13 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:17,065 - INFO - fetching guardian page 14 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:18,648 - INFO - fetching guardian page 15 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:20,360 - INFO - fetching guardian page 16 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:22,039 - INFO - fetching guardian page 17 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:23,733 - INFO - fetching guardian page 18 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:25,433 - INFO - fetching guardian page 19 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:27,050 - INFO - fetching guardian page 20 for New Zealand (2012-01-01 to 2012-03-31)
2025-11-16 13:36:28,744 - INFO - fetched 8 relevant articles for New Zealand after filtering
2025-11-16 13:36:29,852 - INFO - fetching guardian page 1 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:31,470 - INFO - fetching guardian page 2 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:33,178 - INFO - fetching guardian page 3 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:34,871 - INFO - fetching guardian page 4 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:36,479 - INFO - fetching guardian page 5 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:38,176 - INFO - fetching guardian page 6 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:39,877 - INFO - fetching guardian page 7 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:41,555 - INFO - fetching guardian page 8 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:43,257 - INFO - fetching guardian page 9 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:44,877 - INFO - fetching guardian page 10 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:46,565 - INFO - fetching guardian page 11 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:48,255 - INFO - fetching guardian page 12 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:49,936 - INFO - fetching guardian page 13 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:51,651 - INFO - fetching guardian page 14 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:53,270 - INFO - fetching guardian page 15 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:54,986 - INFO - fetching guardian page 16 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:56,632 - INFO - fetching guardian page 17 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:36:58,305 - INFO - fetching guardian page 18 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:37:00,040 - INFO - fetching guardian page 19 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:37:01,650 - INFO - fetching guardian page 20 for New Zealand (2012-04-01 to 2012-06-30)
2025-11-16 13:37:03,351 - INFO - fetched 17 relevant articles for New Zealand after filtering
2025-11-16 13:37:04,458 - INFO - fetching guardian page 1 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:06,076 - INFO - fetching guardian page 2 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:07,772 - INFO - fetching guardian page 3 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:09,479 - INFO - fetching guardian page 4 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:11,092 - INFO - fetching guardian page 5 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:12,781 - INFO - fetching guardian page 6 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:14,467 - INFO - fetching guardian page 7 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:16,161 - INFO - fetching guardian page 8 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:17,864 - INFO - fetching guardian page 9 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:19,486 - INFO - fetching guardian page 10 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:21,162 - INFO - fetching guardian page 11 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:22,746 - INFO - fetching guardian page 12 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:24,425 - INFO - fetching guardian page 13 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:26,138 - INFO - fetching guardian page 14 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:27,824 - INFO - fetching guardian page 15 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:29,411 - INFO - fetching guardian page 16 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:31,029 - INFO - fetching guardian page 17 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:32,708 - INFO - fetching guardian page 18 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:34,413 - INFO - fetching guardian page 19 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:36,089 - INFO - fetching guardian page 20 for New Zealand (2012-07-01 to 2012-09-30)
2025-11-16 13:37:37,784 - INFO - fetched 10 relevant articles for New Zealand after filtering
2025-11-16 13:37:38,894 - INFO - fetching guardian page 1 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:40,570 - INFO - fetching guardian page 2 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:42,249 - INFO - fetching guardian page 3 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:43,944 - INFO - fetching guardian page 4 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:45,650 - INFO - fetching guardian page 5 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:47,253 - INFO - fetching guardian page 6 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:48,840 - INFO - fetching guardian page 7 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:50,528 - INFO - fetching guardian page 8 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:52,234 - INFO - fetching guardian page 9 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:53,910 - INFO - fetching guardian page 10 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:55,609 - INFO - fetching guardian page 11 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:57,234 - INFO - fetching guardian page 12 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:37:58,979 - INFO - fetching guardian page 13 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:38:00,644 - INFO - fetching guardian page 14 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:38:02,322 - INFO - fetching guardian page 15 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:38:03,998 - INFO - fetching guardian page 16 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:38:05,671 - INFO - fetching guardian page 17 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:38:07,331 - INFO - fetching guardian page 18 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:38:09,017 - INFO - fetching guardian page 19 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:38:10,716 - INFO - fetching guardian page 20 for New Zealand (2012-10-01 to 2012-12-31)
2025-11-16 13:38:12,387 - INFO - fetched 13 relevant articles for New Zealand after filtering
2025-11-16 13:38:13,493 - INFO - ✓ completed New Zealand 2012 (213 articles)
2025-11-16 13:38:13,494 - INFO - using guardian api for New Zealand 2013
2025-11-16 13:38:13,494 - INFO - using guardian api key: c1bb1584...
2025-11-16 13:38:13,494 - INFO - fetching guardian page 1 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:15,172 - INFO - fetching guardian page 2 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:16,850 - INFO - fetching guardian page 3 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:18,557 - INFO - fetching guardian page 4 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:20,269 - INFO - fetching guardian page 5 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:21,879 - INFO - fetching guardian page 6 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:23,582 - INFO - fetching guardian page 7 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:25,258 - INFO - fetching guardian page 8 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:27,066 - INFO - fetching guardian page 9 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:28,765 - INFO - fetching guardian page 10 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:30,380 - INFO - fetching guardian page 11 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:32,066 - INFO - fetching guardian page 12 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:33,765 - INFO - fetching guardian page 13 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:35,458 - INFO - fetching guardian page 14 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:37,076 - INFO - fetching guardian page 15 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:38,762 - INFO - fetching guardian page 16 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:40,465 - INFO - fetching guardian page 17 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:42,158 - INFO - fetching guardian page 18 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:43,844 - INFO - fetching guardian page 19 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:45,473 - INFO - fetching guardian page 20 for New Zealand (2013-01-01 to 2013-03-31)
2025-11-16 13:38:47,160 - INFO - fetched 11 relevant articles for New Zealand after filtering
2025-11-16 13:38:48,267 - INFO - fetching guardian page 1 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:38:49,890 - INFO - fetching guardian page 2 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:38:51,583 - INFO - fetching guardian page 3 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:38:53,284 - INFO - fetching guardian page 4 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:38:54,917 - INFO - fetching guardian page 5 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:38:56,625 - INFO - fetching guardian page 6 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:38:58,309 - INFO - fetching guardian page 7 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:38:59,972 - INFO - fetching guardian page 8 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:01,679 - INFO - fetching guardian page 9 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:03,297 - INFO - fetching guardian page 10 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:05,016 - INFO - fetching guardian page 11 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:06,726 - INFO - fetching guardian page 12 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:08,379 - INFO - fetching guardian page 13 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:10,062 - INFO - fetching guardian page 14 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:11,702 - INFO - fetching guardian page 15 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:13,373 - INFO - fetching guardian page 16 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:15,057 - INFO - fetching guardian page 17 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:16,760 - INFO - fetching guardian page 18 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:18,446 - INFO - fetching guardian page 19 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:20,073 - INFO - fetching guardian page 20 for New Zealand (2013-04-01 to 2013-06-30)
2025-11-16 13:39:21,867 - INFO - fetched 13 relevant articles for New Zealand after filtering
2025-11-16 13:39:22,972 - INFO - fetching guardian page 1 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:24,619 - INFO - fetching guardian page 2 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:26,321 - INFO - fetching guardian page 3 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:27,949 - INFO - fetching guardian page 4 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:29,617 - INFO - fetching guardian page 5 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:31,324 - INFO - fetching guardian page 6 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:33,005 - INFO - fetching guardian page 7 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:34,697 - INFO - fetching guardian page 8 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:36,308 - INFO - fetching guardian page 9 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:38,012 - INFO - fetching guardian page 10 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:39,696 - INFO - fetching guardian page 11 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:41,387 - INFO - fetching guardian page 12 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:43,086 - INFO - fetching guardian page 13 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:44,705 - INFO - fetching guardian page 14 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:46,394 - INFO - fetching guardian page 15 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:48,079 - INFO - fetching guardian page 16 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:49,761 - INFO - fetching guardian page 17 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:51,475 - INFO - fetching guardian page 18 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:53,105 - INFO - fetching guardian page 19 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:54,945 - INFO - fetching guardian page 20 for New Zealand (2013-07-01 to 2013-09-30)
2025-11-16 13:39:56,613 - INFO - fetched 8 relevant articles for New Zealand after filtering
2025-11-16 13:39:57,721 - INFO - fetching guardian page 1 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:39:59,357 - INFO - fetching guardian page 2 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:00,967 - INFO - fetching guardian page 3 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:02,660 - INFO - fetching guardian page 4 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:04,336 - INFO - fetching guardian page 5 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:06,042 - INFO - fetching guardian page 6 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:07,734 - INFO - fetching guardian page 7 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:09,363 - INFO - fetching guardian page 8 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:11,052 - INFO - fetching guardian page 9 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:12,746 - INFO - fetching guardian page 10 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:14,439 - INFO - fetching guardian page 11 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:16,118 - INFO - fetching guardian page 12 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:17,980 - INFO - fetching guardian page 13 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:19,820 - INFO - fetching guardian page 14 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:21,532 - INFO - fetching guardian page 15 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:23,215 - INFO - fetching guardian page 16 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:24,930 - INFO - fetching guardian page 17 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:26,639 - INFO - fetching guardian page 18 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:28,371 - INFO - fetching guardian page 19 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:30,051 - INFO - fetching guardian page 20 for New Zealand (2013-10-01 to 2013-12-31)
2025-11-16 13:40:31,757 - INFO - fetched 13 relevant articles for New Zealand after filtering
2025-11-16 13:40:32,865 - INFO - ✓ completed New Zealand 2013 (286 articles)
2025-11-16 13:40:32,866 - INFO - using guardian api for New Zealand 2014
2025-11-16 13:40:32,866 - INFO - using guardian api key: c1bb1584...
2025-11-16 13:40:32,866 - INFO - fetching guardian page 1 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:34,499 - INFO - fetching guardian page 2 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:36,221 - INFO - fetching guardian page 3 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:37,893 - INFO - fetching guardian page 4 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:39,583 - INFO - fetching guardian page 5 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:41,335 - INFO - fetching guardian page 6 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:43,051 - INFO - fetching guardian page 7 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:44,976 - INFO - fetching guardian page 8 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:46,589 - INFO - fetching guardian page 9 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:48,384 - INFO - fetching guardian page 10 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:50,197 - INFO - fetching guardian page 11 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:51,821 - INFO - fetching guardian page 12 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:53,518 - INFO - fetching guardian page 13 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:55,213 - INFO - fetching guardian page 14 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:56,907 - INFO - fetching guardian page 15 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:40:58,604 - INFO - fetching guardian page 16 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:41:00,256 - INFO - fetching guardian page 17 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:41:01,911 - INFO - fetching guardian page 18 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:41:03,625 - INFO - fetching guardian page 19 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:41:05,283 - INFO - fetching guardian page 20 for New Zealand (2014-01-01 to 2014-03-31)
2025-11-16 13:41:06,977 - INFO - fetched 7 relevant articles for New Zealand after filtering
2025-11-16 13:41:08,088 - INFO - fetching guardian page 1 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:09,772 - INFO - fetching guardian page 2 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:11,457 - INFO - fetching guardian page 3 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:13,135 - INFO - fetching guardian page 4 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:14,853 - INFO - fetching guardian page 5 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:16,468 - INFO - fetching guardian page 6 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:18,174 - INFO - fetching guardian page 7 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:19,852 - INFO - fetching guardian page 8 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:21,562 - INFO - fetching guardian page 9 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:23,230 - INFO - fetching guardian page 10 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:24,850 - INFO - fetching guardian page 11 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:26,543 - INFO - fetching guardian page 12 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:28,241 - INFO - fetching guardian page 13 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:29,925 - INFO - fetching guardian page 14 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:31,616 - INFO - fetching guardian page 15 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:33,231 - INFO - fetching guardian page 16 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:34,933 - INFO - fetching guardian page 17 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:36,609 - INFO - fetching guardian page 18 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:38,435 - INFO - fetching guardian page 19 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:40,068 - INFO - fetching guardian page 20 for New Zealand (2014-04-01 to 2014-06-30)
2025-11-16 13:41:41,736 - INFO - fetched 11 relevant articles for New Zealand after filtering
2025-11-16 13:41:42,844 - INFO - fetching guardian page 1 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:41:44,486 - INFO - fetching guardian page 2 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:41:46,158 - INFO - fetching guardian page 3 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:41:48,044 - INFO - fetching guardian page 4 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:41:49,725 - INFO - fetching guardian page 5 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:41:51,428 - INFO - fetching guardian page 6 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:41:53,113 - INFO - fetching guardian page 7 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:41:54,781 - INFO - fetching guardian page 8 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:41:56,438 - INFO - fetching guardian page 9 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:41:58,115 - INFO - fetching guardian page 10 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:41:59,806 - INFO - fetching guardian page 11 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:42:01,532 - INFO - fetching guardian page 12 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:42:03,163 - INFO - fetching guardian page 13 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:42:04,831 - INFO - fetching guardian page 14 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:42:06,518 - INFO - fetching guardian page 15 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:42:08,215 - INFO - fetching guardian page 16 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:42:09,908 - INFO - fetching guardian page 17 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:42:11,653 - INFO - fetching guardian page 18 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:42:13,329 - INFO - fetching guardian page 19 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:42:15,027 - INFO - fetching guardian page 20 for New Zealand (2014-07-01 to 2014-09-30)
2025-11-16 13:42:16,714 - INFO - fetched 12 relevant articles for New Zealand after filtering
2025-11-16 13:42:17,822 - INFO - fetching guardian page 1 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:19,500 - INFO - fetching guardian page 2 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:21,189 - INFO - fetching guardian page 3 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:22,880 - INFO - fetching guardian page 4 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:24,572 - INFO - fetching guardian page 5 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:26,201 - INFO - fetching guardian page 6 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:27,880 - INFO - fetching guardian page 7 for New Zealand (2014-10-01 to 2014-12-31)
2025-11-16 13:42:29,613 - INFO - fetching guardian page 8 for New Zealand (2014-10-01 to 2014-12-31)
